iter	F1	Logloss
2554	0.6736038296	0.6464535676
2555	0.6736257145	0.6464424111
2556	0.6736942833	0.6464246599
2557	0.6736553907	0.6464043303
2558	0.6737272267	0.6463869262
2559	0.6738061067	0.6463632745
2560	0.6738414679	0.6463476058
2561	0.6739008266	0.6463351106
2562	0.6739509893	0.6463285654
2563	0.6739736675	0.6463057566
2564	0.6740135762	0.6462922697
2565	0.6740253742	0.646274816
2566	0.6740551386	0.6462540897
2567	0.6741269795	0.6462293471
2568	0.6741426099	0.6462180915
2569	0.6742202144	0.6461982081
2570	0.6742385261	0.6461887375
2571	0.6743444345	0.6461724739
2572	0.6743555065	0.6461600778
2573	0.6744671802	0.6461423266
2574	0.6744881059	0.6461306247
2575	0.6744980964	0.6461147577
2576	0.6745358466	0.6461005765
2577	0.6746011524	0.6460822799
2578	0.6747034322	0.6460632395
2579	0.6747244902	0.6460428603
2580	0.6748444333	0.6460222828
2581	0.6748871796	0.6460081513
2582	0.6748950344	0.6459978873
2583	0.6749877481	0.6459858879
2584	0.6750315956	0.6459708142
2585	0.6751171425	0.6459555423
2586	0.6751443196	0.6459370969
2587	0.6751807953	0.6459241554
2588	0.6752091175	0.6459043712
2589	0.6752103482	0.6458874629
2590	0.675265105	0.6458752156
2591	0.6753008931	0.6458580098
2592	0.6754005532	0.6458372836
2593	0.6754570581	0.6458201274
2594	0.6755101517	0.6458015828
2595	0.6755269465	0.6457855671
2596	0.6755772347	0.6457679646
2597	0.6756998014	0.6457459987
2598	0.675826171	0.6457222478
2599	0.6758612532	0.6457097526
2600	0.675900059	0.6456906626
2601	0.6759456277	0.6456752914
2602	0.6760353416	0.6456563998
2603	0.6760950918	0.6456384503
2604	0.6761365879	0.6456183686
2605	0.6761727258	0.6456013116
2606	0.6762360935	0.6455867338
2607	0.6762534192	0.6455746848
2608	0.676298815	0.6455582723
2609	0.6763115726	0.6455392815
2610	0.6763598976	0.6455276292
2611	0.6763997014	0.6455085888
2612	0.6764638043	0.6454917797
2613	0.6765302363	0.6454753177
2614	0.676582146	0.6454621778
2615	0.6765802784	0.6454459638
2616	0.6766038452	0.6454289563
2617	0.6766790177	0.6454108084
2618	0.6767271434	0.6453943464
2619	0.6767509852	0.645375901
2620	0.6767778426	0.6453573565
2621	0.6768616804	0.6453356385
2622	0.6768813431	0.6453208624
2623	0.6769353207	0.645308268
2624	0.6770222658	0.6452862029
2625	0.6770557037	0.6452660717
2626	0.6771127873	0.6452511468
2627	0.6771316478	0.6452407837
2628	0.6771775435	0.6452292305
2629	0.6772439484	0.6452109339
2630	0.6773142025	0.6451897613
2631	0.6773796666	0.6451751835
2632	0.6774240246	0.6451529202
2633	0.6774819678	0.645134326
2634	0.6775075697	0.6451211862
2635	0.677505359	0.6451017987
2636	0.6775249353	0.6450928239
2637	0.6776282331	0.645071701
2638	0.6777524394	0.6450495368
2639	0.6778213998	0.6450320831
2640	0.6779207662	0.6450172078
2641	0.6779170639	0.645006448
2642	0.6779466981	0.6449869117
2643	0.6779595031	0.6449716397
2644	0.6780151865	0.6449605328
2645	0.6781322102	0.6449413437
2646	0.6781470852	0.6449203199
2647	0.6781571698	0.6449057421
2648	0.6783051637	0.6448838754
2649	0.6783089215	0.6448688018
2650	0.6783376455	0.6448523893
2651	0.6783768532	0.6448445054
2652	0.6784175905	0.6448321093
2653	0.6784348378	0.6448192174
2654	0.6785265064	0.6447981936
2655	0.678532722	0.6447805416
2656	0.6785773112	0.6447639804
2657	0.6785928998	0.6447489068
2658	0.678650538	0.6447318497
2659	0.6786772557	0.6447142473
2660	0.6787257103	0.6446959507
2661	0.6787177924	0.6446767615
2662	0.678762481	0.6446638696
2663	0.6787963133	0.6446466638
2664	0.6788542238	0.6446306481
2665	0.6788875966	0.6446163678
2666	0.6788930291	0.6446014924
2667	0.678934026	0.6445866667
2668	0.6789620331	0.6445726343
2669	0.6790430425	0.6445573624
2670	0.6791127751	0.6445386691
2671	0.6792001008	0.6445194799
2672	0.6792734641	0.644504555
2673	0.679333131	0.6444823412
2674	0.6794136856	0.6444617637
2675	0.6794794097	0.644443715
2676	0.6795260549	0.6444297322
2677	0.6796172375	0.6444100472
2678	0.6796475195	0.6443908085
2679	0.679679627	0.6443766769
2680	0.6797036238	0.6443663138
2681	0.6797679896	0.6443488601
2682	0.6798420671	0.6443307122
2683	0.6799094896	0.6443118702
2684	0.6799536683	0.6442922844
2685	0.6799758003	0.6442761199
2686	0.6800738524	0.6442532615
2687	0.6801323392	0.6442315435
2688	0.6801213351	0.6442173624
2689	0.6801716061	0.6442036771
2690	0.6802149951	0.6441925206
2691	0.6802553726	0.6441714473
2692	0.6802579658	0.6441611833
2693	0.6802925845	0.6441439775
2694	0.6803273418	0.6441213175
2695	0.6804261339	0.6440982607
2696	0.6804975936	0.6440772866
2697	0.6806524911	0.6440565107
2698	0.68066451	0.644046098
2699	0.6806712178	0.6440303797
2700	0.6807214891	0.6440152565
2701	0.680741016	0.6440003812
2702	0.6807749871	0.6439856051
2703	0.6808852736	0.6439689943
2704	0.6809129916	0.6439513423
2705	0.6809824568	0.6439335415
2706	0.6810621145	0.6439210462
2707	0.6811062879	0.6439026008
2708	0.681136443	0.6438860397
2709	0.6812148756	0.6438709164
2710	0.6812482303	0.6438531652
2711	0.6812983395	0.6438339265
2712	0.6813551437	0.6438183074
2713	0.6814177402	0.6437992174
2714	0.6814325158	0.6437919781
2715	0.6814311493	0.6437821108
2716	0.681507899	0.6437600458
2717	0.6815625718	0.6437476497
2718	0.681640256	0.6437293035
2719	0.6816387194	0.6437127919
2720	0.6816425557	0.6436998504
2721	0.6816481952	0.6436879005
2722	0.6817069978	0.6436672734
2723	0.6817990169	0.6436446134
2724	0.6818652527	0.6436286472
2725	0.6819150746	0.6436146149
2726	0.68200779	0.6435987479
2727	0.6820146894	0.6435791124
2728	0.682025507	0.643564733
2729	0.6820830548	0.6435467834
2730	0.6820972713	0.6435298256
2731	0.6820914641	0.643522735
2732	0.6821767027	0.6435041409
2733	0.6822098574	0.6434888689
2734	0.6822916812	0.6434706219
2735	0.6823181683	0.6434561928
2736	0.6823688655	0.6434398796
2737	0.6824430276	0.6434171699
2738	0.6824943903	0.6433955015
2739	0.6825259129	0.6433860309
2740	0.6825679178	0.6433735357
2741	0.6825852698	0.6433589083
2742	0.682650714	0.6433455205
2743	0.6826568316	0.643333174
2744	0.6827051611	0.6433211746
2745	0.6827165494	0.6433040184
2746	0.6828097332	0.6432815071
2747	0.682857755	0.6432608304
2748	0.6829061397	0.6432430792
2749	0.6830049896	0.6432228984
2750	0.6830425617	0.6432002383
2751	0.683059631	0.6431845201
2752	0.6831542121	0.6431628517
2753	0.6831833257	0.6431488193
2754	0.6832189478	0.6431316631
2755	0.6832311939	0.6431163912
2756	0.6832870575	0.6430988879
2757	0.6833468615	0.6430804425
2758	0.6833553981	0.6430576337
2759	0.6834104577	0.6430415188
2760	0.6834656373	0.643019305
2761	0.6835014374	0.6430006117
2762	0.6835383087	0.642984348
2763	0.6836250766	0.6429648613
2764	0.6836920059	0.6429463168
2765	0.6837368151	0.6429306481
2766	0.6837660453	0.6429162191
2767	0.6837733349	0.6429008975
2768	0.6839197232	0.6428778904
2769	0.6839986022	0.6428635605
2770	0.6840400624	0.6428483877
2771	0.6840781192	0.6428348511
2772	0.6840842362	0.6428233972
2773	0.684098011	0.6428043072
2774	0.6841052974	0.6427932003
2775	0.6841498443	0.6427781266
2776	0.6841258852	0.6427613175
2777	0.6842280829	0.6427423763
2778	0.6842606137	0.6427289389
2779	0.6843322087	0.642711039
2780	0.6844042858	0.642695172
2781	0.6844876497	0.6426840155
2782	0.6845224207	0.6426694873
2783	0.6845880219	0.6426609588
2784	0.6846487566	0.6426480173
2785	0.6846501099	0.6426264481
2786	0.6846498199	0.6426034409
2787	0.684745857	0.6425814255
2788	0.6848094425	0.6425695252
2789	0.6848157262	0.642554402
2790	0.684848729	0.6425411134
2791	0.6848300033	0.6425282214
2792	0.6848782621	0.6425086852
2793	0.6848970132	0.6424915786
2794	0.684946278	0.6424744224
2795	0.6850230178	0.6424562249
2796	0.6850559652	0.6424455643
2797	0.6850995058	0.6424296477
2798	0.6851386141	0.6424101611
2799	0.6851747098	0.6423980625
2800	0.6852248923	0.6423843276
2801	0.685263596	0.642362213
2802	0.6853126738	0.6423415363
2803	0.6854016145	0.6423183308
2804	0.6855248466	0.6422988442
2805	0.6855627646	0.6422798038
2806	0.6855562273	0.6422662672
2807	0.6856247452	0.6422528795
2808	0.685649218	0.6422383017
2809	0.6856736484	0.6422221372
2810	0.6856911342	0.6422099394
2811	0.6857243569	0.6421949649
2812	0.6857294674	0.6421717594
2813	0.6857909153	0.6421554958
2814	0.6858990261	0.6421327861
2815	0.6858996393	0.6421123078
2816	0.6859495668	0.6420997134
2817	0.6859926134	0.6420853339
2818	0.6860316358	0.6420702603
2819	0.6860778814	0.6420526578
2820	0.6861301874	0.6420383279
2821	0.6862307934	0.6420178496
2822	0.6863170526	0.641994892
2823	0.6863488735	0.6419798184
2824	0.6863763566	0.6419616209
2825	0.686404219	0.641944068
2826	0.6864892162	0.641925226
2827	0.6865221852	0.6419079706
2828	0.6865913207	0.6418968637
2829	0.6866462611	0.6418859552
2830	0.686648128	0.6418670635
2831	0.6867422635	0.6418501553
2832	0.6867531464	0.641840288
2833	0.6867540311	0.6418227847
2834	0.6868025045	0.6418052318
2835	0.6868153802	0.6417893152
2836	0.6869043584	0.6417727541
2837	0.686965275	0.6417515815
2838	0.6869860444	0.6417334337
2839	0.6870625973	0.6417149883
2840	0.6871074346	0.6416972371
2841	0.6871342919	0.6416812213
2842	0.6872210599	0.6416609413
2843	0.6872870058	0.6416445785
2844	0.6873980489	0.6416237531
2845	0.6874493523	0.6416084811
2846	0.6874744684	0.6415973246
2847	0.6874504128	0.6415854739
2848	0.6875122094	0.6415710945
2849	0.6875404061	0.641556715
2850	0.6876493266	0.6415331128
2851	0.6877055993	0.6415172458
2852	0.6877334126	0.6415028664
2853	0.6877449068	0.6414901728
2854	0.6877745033	0.6414750991
2855	0.6878226322	0.6414539762
2856	0.6878703161	0.6414352333
2857	0.6879124039	0.6414182754
2858	0.6879608938	0.6414043422
2859	0.6880175022	0.6413905082
2860	0.6880412499	0.6413796492
2861	0.6880751135	0.6413579809
2862	0.6881178288	0.6413401801
2863	0.6882437343	0.641318958
2864	0.688309543	0.641297835
2865	0.6883841912	0.6412787946
2866	0.6884024787	0.6412572254
2867	0.6884656766	0.6412426972
2868	0.6885178004	0.6412268302
2869	0.6884842369	0.6412147812
2870	0.6885107946	0.641201443
2871	0.6885633948	0.641190237
2872	0.6885616182	0.6411813614
2873	0.688597918	0.6411649489
2874	0.6886793292	0.6411439252
2875	0.6887055707	0.6411322233
2876	0.6887918133	0.6411093649
2877	0.6888448581	0.6410920599
2878	0.6889309542	0.6410758954
2879	0.6889682711	0.641062111
2880	0.6888920743	0.6410481778
2881	0.6889277837	0.6410291869
2882	0.6889312057	0.6410144604
2883	0.6890708873	0.6409908582
2884	0.6891367586	0.640970727
2885	0.6891670727	0.6409615043
2886	0.6892181728	0.6409455381
2887	0.6892757238	0.6409307124
2888	0.6893155515	0.6409161842
2889	0.6893361448	0.6409081019
2890	0.6893667481	0.6408938216
2891	0.6894069147	0.6408721533
2892	0.6894857852	0.640852617
2893	0.6895137296	0.6408391797
2894	0.6895987292	0.6408225193
2895	0.6896148078	0.6408078919
2896	0.689630209	0.6407965867
2897	0.6896512354	0.6407856781
2898	0.6897030889	0.6407650015
2899	0.6897236761	0.6407513162
2900	0.6897523825	0.6407414489
2901	0.6898375586	0.6407249869
2902	0.689865488	0.6407098636
2903	0.6899024169	0.6406967238
2904	0.6899115185	0.6406846252
2905	0.6900506618	0.6406671715
2906	0.6900388082	0.6406481807
2907	0.6900854955	0.6406355863
2908	0.6901412072	0.6406184797
2909	0.6902480942	0.640602216
2910	0.6902595525	0.6405824318
2911	0.6903486443	0.6405647798
2912	0.6903736664	0.640549607
2913	0.6903982457	0.6405374092
2914	0.6904507598	0.6405190134
2915	0.6904727004	0.6405030968
2916	0.6905742092	0.640484106
2917	0.6905831962	0.6404729
2918	0.6906484868	0.6404528183
2919	0.6907833767	0.6404294641
2920	0.69078364	0.6404240098
2921	0.6908022317	0.6404165225
2922	0.6908540421	0.6404000605
2923	0.6908530761	0.6403829539
2924	0.6909120185	0.6403655498
2925	0.6909613553	0.6403516662
2926	0.6909930854	0.6403366917
2927	0.6909980007	0.6403261302
2928	0.6910502436	0.6403121475
2929	0.6910957985	0.64029633
2930	0.6911505739	0.6402814051
2931	0.6911956779	0.6402628606
2932	0.6912354528	0.6402474894
2933	0.6912346463	0.6402300357
2934	0.6913031333	0.6402102516
2935	0.6913612955	0.6401965167
2936	0.6914486704	0.640175245
2937	0.6914746272	0.6401617581
2938	0.6915165718	0.6401421227
2939	0.6916137227	0.6401216443
2940	0.6916008511	0.6401040915
2941	0.6917138821	0.6400871832
2942	0.6917560053	0.6400699278
2943	0.6917813903	0.6400471686
2944	0.6918088904	0.6400271365
2945	0.6918291141	0.640011567
2946	0.6918785878	0.6399950059
2947	0.6919475489	0.6399814693
2948	0.6920205466	0.6399622802
2949	0.6920206727	0.6399478015
2950	0.6920626998	0.6399321329
2951	0.6921072512	0.6399150263
2952	0.6920760959	0.6399003989
2953	0.6921594975	0.6398812593
2954	0.6922839038	0.6398586489
2955	0.6923258772	0.6398402035
2956	0.6923486602	0.6398310304
2957	0.6923939377	0.6398151138
2958	0.6924115025	0.639807577
2959	0.6924399531	0.6397943379
2960	0.6924889872	0.6397780247
2961	0.6925009157	0.639762356
2962	0.6925767749	0.6397454973
2963	0.6926942298	0.6397267545
2964	0.6927529514	0.6397102429
2965	0.6927706696	0.6396936817
2966	0.6928133825	0.6396702779
2967	0.6928395415	0.6396599643
2968	0.6928893514	0.6396487582
2969	0.6929310101	0.6396344284
2970	0.6928880422	0.639622181
2971	0.6929458974	0.6396045786
2972	0.6929934511	0.6395855878
2973	0.6930296945	0.6395713075
2974	0.6930319463	0.639556928
2975	0.6930602167	0.6395407635
2976	0.6930610593	0.639534615
2977	0.6930721273	0.6395256403
2978	0.6931346763	0.6395105666
2979	0.6931611885	0.639487857
2980	0.6931922043	0.6394713454
2981	0.6932725076	0.6394516604
2982	0.6933595163	0.6394327192
2983	0.6933558941	0.6394145713
2984	0.6933860424	0.6394066874
2985	0.6934322855	0.6393951342
2986	0.6934886385	0.6393780772
2987	0.6934568393	0.639366772
2988	0.6935337597	0.6393464424
2989	0.6935438017	0.6393399964
2990	0.6935441511	0.6393231377
2991	0.6935927236	0.639305932
2992	0.6936290584	0.6392927425
2993	0.6936462298	0.6392773714
2994	0.6937042687	0.6392638348
2995	0.6938096642	0.6392435052
2996	0.6937783417	0.6392226798
2997	0.6938729545	0.6392010114
2998	0.6939130092	0.639186037
2999	0.6939536809	0.6391727979
3000	0.6939468579	0.6391651619
3001	0.6939891852	0.6391506337
3002	0.6940191871	0.6391343701
3003	0.6940472591	0.6391165197
3004	0.6941540569	0.6390950992
3005	0.6941926141	0.6390783893
3006	0.6941888364	0.6390618777
3007	0.6941955334	0.6390445728
3008	0.6942165423	0.6390271191
3009	0.6942900495	0.6390104587
3010	0.6943635571	0.638996823
3011	0.6943144062	0.638987402
3012	0.6943576685	0.6389700971
3013	0.6943628755	0.6389613206
3014	0.6944586323	0.6389440653
3015	0.6944757297	0.638927752
3016	0.6945165099	0.6389127775
3017	0.6945828787	0.6388967618
3018	0.69459647	0.6388768785
3019	0.6946334861	0.6388591273
3020	0.6946492948	0.6388472766
3021	0.6947118869	0.6388332442
3022	0.6947522188	0.638821939
3023	0.6947384667	0.6388043365
3024	0.6948366516	0.6387954609
3025	0.6948581858	0.6387820236
3026	0.694844364	0.6387722554
3027	0.6948703798	0.6387635782
3028	0.6949821903	0.6387480087
3029	0.6950271151	0.6387319929
3030	0.6950534184	0.6387147872
3031	0.6950552464	0.6386980277
3032	0.6951185407	0.6386781443
3033	0.6951889923	0.6386577651
3034	0.6952588083	0.6386386752
3035	0.6953157837	0.6386236015
3036	0.6952918119	0.6386079329
3037	0.6953547847	0.6385935534
3038	0.6954024229	0.6385728271
3039	0.6954415362	0.6385529934
3040	0.69550848	0.6385311267
3041	0.6955121779	0.6385152101
3042	0.6955449467	0.6384959218
3043	0.695581411	0.638480154
3044	0.6956448373	0.6384674108
3045	0.6956835162	0.6384492133
3046	0.6957203849	0.6384359743
3047	0.6958232772	0.6384154464
3048	0.695818343	0.6384016619
3049	0.6958727064	0.6383851007
3050	0.6959183228	0.6383630853
3051	0.6959653847	0.6383480116
3052	0.6960263746	0.63833031
3053	0.6960749527	0.6383160297
3054	0.6961057944	0.638294163
3055	0.6961422767	0.6382773043
3056	0.6961871187	0.6382614373
3057	0.6962221721	0.6382526609
3058	0.6962893474	0.6382325792
3059	0.6963850589	0.6382148776
3060	0.696450551	0.6381952918
3061	0.6964581532	0.6381803669
3062	0.696508295	0.6381619215
3063	0.6965664188	0.638140749
3064	0.6966204401	0.638123097
3065	0.6966366031	0.6381163535
3066	0.6967168498	0.6380993956
3067	0.6967304367	0.6380795619
3068	0.6967628481	0.6380666699
3069	0.6968211711	0.6380504559
3070	0.6968079781	0.6380404894
3071	0.6968915916	0.6380212011
3072	0.6969655027	0.6380066233
3073	0.6969690854	0.6379973014
3074	0.6970384767	0.6379834178
3075	0.6970498021	0.6379686912
3076	0.6971210765	0.6379477666
3077	0.6971932908	0.6379345276
3078	0.6972420668	0.6379130576
3079	0.6973123597	0.6378971906
3080	0.6973084609	0.6378829103
3081	0.697348582	0.6378675887
3082	0.6974030826	0.6378520688
3083	0.6974818701	0.6378307971
3084	0.697510737	0.637819244
3085	0.6976397443	0.6378038728
3086	0.697711403	0.6377868158
3087	0.6977171998	0.6377777419
3088	0.6977308541	0.6377591973
3089	0.6977696382	0.6377457599
3090	0.6977657499	0.637732273
3091	0.6978034497	0.6377184885
3092	0.6978421641	0.6376996465
3093	0.6978638745	0.6376858124
3094	0.6979094341	0.6376727222
3095	0.6979495382	0.6376591361
3096	0.6979301977	0.6376406907
3097	0.6979352163	0.637621204
3098	0.6980099099	0.6376042462
3099	0.6980454907	0.6375899659
3100	0.6980973991	0.6375760327
3101	0.6981588325	0.6375585294
3102	0.6982280744	0.6375371089
3103	0.6982526128	0.6375264483
3104	0.6983393304	0.6375068625
3105	0.6983817129	0.6374911442
3106	0.6983828907	0.6374814753
3107	0.6984086123	0.6374675917
3108	0.6984804712	0.6374470141
3109	0.6985449206	0.6374246516
3110	0.6986609902	0.6374052145
3111	0.6987314884	0.6373817611
3112	0.6987431642	0.6373645058
3113	0.6987323088	0.6373513659
3114	0.6987749823	0.6373336147
3115	0.6988001435	0.6373147726
3116	0.6988130258	0.6372994511
3117	0.6988073223	0.6372924597
3118	0.6988254615	0.6372868567
3119	0.6988926563	0.6372714359
3120	0.6989159816	0.6372533872
3121	0.6989414366	0.6372368756
3122	0.6990637701	0.6372168931
3123	0.6990945022	0.6372037037
3124	0.6991501555	0.6371902663
3125	0.6992042493	0.6371686475
3126	0.6992731662	0.6371538218
3127	0.6993212189	0.6371383019
3128	0.6994379476	0.6371202036
3129	0.6994424753	0.6371050308
3130	0.6994546995	0.6370857921
3131	0.6994516872	0.6370729001
3132	0.6994643631	0.63706576
3133	0.6994647879	0.6370539093
3134	0.6994870218	0.6370384886
3135	0.6995170601	0.6370156302
3136	0.6995325634	0.6370001103
3137	0.6995798512	0.6369835491
3138	0.6996398109	0.6369648062
3139	0.6997058052	0.6369475013
3140	0.6998078925	0.6369283617
3141	0.6998769304	0.6369145277
3142	0.6999228015	0.6368948427
3143	0.699963915	0.6368823474
3144	0.700013146	0.6368631583
3145	0.7000512099	0.6368471921
3146	0.70009603	0.636832168
3147	0.700127313	0.6368156069
3148	0.7001671599	0.6367981036
3149	0.7002114876	0.6367853604
3150	0.700316991	0.6367651796
3151	0.7003467512	0.6367475275
3152	0.7003227154	0.6367266029
3153	0.7004237346	0.6367112814
3154	0.7004348572	0.6366877288
3155	0.7004667695	0.6366709693
3156	0.7005941889	0.6366553006
3157	0.70061444	0.6366340785
3158	0.7006811496	0.6366223766
3159	0.7006887389	0.6366097326
3160	0.7007775469	0.6365911384
3161	0.7007913644	0.6365799324
3162	0.7008737577	0.6365573715
3163	0.7008761226	0.636541802
3164	0.700908704	0.6365261829
3165	0.7009733417	0.636511506
3166	0.7009941612	0.6365012916
3167	0.7010895295	0.6364823999
3168	0.7011462649	0.6364691609
3169	0.7011523877	0.6364562194
3170	0.7011588719	0.6364441208
3171	0.7011735369	0.6364246341
3172	0.7012436451	0.6364035608
3173	0.7012701361	0.6363928506
3174	0.7012662666	0.6363785703
3175	0.7012861402	0.6363593811
3176	0.7014028603	0.636339349
3177	0.7014337699	0.6363240275
3178	0.7014438011	0.6363185732
3179	0.7014764219	0.6363058796
3180	0.7015505849	0.6362868392
3181	0.7015886898	0.6362685426
3182	0.7015871261	0.6362564936
3183	0.7016408794	0.6362388911
3184	0.7016924925	0.6362225283
3185	0.7017727556	0.6362009095
3186	0.7018760551	0.6361807782
3187	0.7019757796	0.6361624816
3188	0.7019885286	0.6361438379
3189	0.7020424746	0.6361319872
3190	0.7021242464	0.6361079884
3191	0.7021828133	0.636092171
3192	0.7021869568	0.636077494
3193	0.7021969479	0.6360668334
3194	0.7022789021	0.6360458592
3195	0.7022995819	0.6360303889
3196	0.702298913	0.636013431
3197	0.7023096266	0.6360027704
3198	0.7023650608	0.6359807053
3199	0.702408743	0.6359681109
3200	0.7024436223	0.6359553181
3201	0.7025019299	0.6359372198
3202	0.7025828277	0.6359163448
3203	0.7026022557	0.635908213
3204	0.7026973492	0.6358902635
3205	0.7027575906	0.6358687438
3206	0.7027970635	0.6358518356
3207	0.7028662529	0.6358367619
3208	0.7028514015	0.6358225312
3209	0.7029357881	0.6358023008
3210	0.7029581471	0.635788913
3211	0.7030220813	0.6357759715
3212	0.7031351271	0.6357544023
3213	0.7031581237	0.6357381386
3214	0.7032277022	0.6357212304
3215	0.7032251956	0.635706355
3216	0.7033001943	0.6356899426
3217	0.7033440664	0.6356710014
3218	0.7033965049	0.6356480934
3219	0.7034150979	0.6356403583
3220	0.7034790207	0.6356230037
3221	0.7034907196	0.6356096655
3222	0.703490301	0.635599352
3223	0.7036195935	0.6355795678
3224	0.703662421	0.6355653371
3225	0.7036735176	0.6355483297
3226	0.7037388979	0.6355265621
3227	0.7037942603	0.6355119348
3228	0.7038370835	0.6354956215
3229	0.7039008068	0.6354808454
3230	0.7039496793	0.635469193
3231	0.7039764199	0.6354540202
3232	0.704062866	0.6354366657
3233	0.7040981827	0.6354232283
3234	0.7041333006	0.6354081051
3235	0.7041945169	0.6353905522
3236	0.7042310623	0.6353691318
3237	0.7042529941	0.6353593141
3238	0.7042851388	0.6353461742
3239	0.7043438163	0.635329266
3240	0.7043991635	0.6353132502
3241	0.7044952938	0.6352903918
3242	0.704555044	0.6352762107
3243	0.7045500384	0.6352604924
3244	0.7045665562	0.6352534019
3245	0.704639024	0.635233221
3246	0.704621789	0.635212594
3247	0.7047172355	0.6351936031
3248	0.7048355902	0.6351720835
3249	0.7048563616	0.6351527952
3250	0.7049186212	0.6351319698
3251	0.7049821381	0.6351174911
3252	0.70502355	0.6350982028
3253	0.7050260859	0.6350836746
3254	0.7051397878	0.635066568
3255	0.7051723569	0.6350553619
3256	0.7051604076	0.6350372636
3257	0.7052237615	0.6350162895
3258	0.7052314241	0.6350002737
3259	0.7052372535	0.6349844563
3260	0.705260261	0.6349711677
3261	0.7053411184	0.634952276
3262	0.7053643425	0.6349353678
3263	0.7054420466	0.634914344
3264	0.705497507	0.6348995183
3265	0.7055806195	0.6348803787
3266	0.7055845146	0.6348581649
3267	0.7056766638	0.6348380833
3268	0.7057138291	0.6348269764
3269	0.7057202337	0.6348104648
3270	0.7057490414	0.6347943994
3271	0.705771049	0.6347778878
3272	0.7057947927	0.6347656901
3273	0.7058467295	0.6347517569
3274	0.7058859351	0.6347361874
3275	0.7059230809	0.634715957
3276	0.7059650777	0.6346957761
3277	0.7059622927	0.6346774795
3278	0.706034173	0.6346603729
3279	0.706064556	0.6346430679
3280	0.7061194886	0.6346223417
3281	0.7061081654	0.6346091027
3282	0.7061632136	0.6345893681
3283	0.7062187953	0.6345704269
3284	0.7062635028	0.634554659
3285	0.706334155	0.6345405771
3286	0.706365338	0.6345233217
3287	0.7064035836	0.6345115702
3288	0.7064762827	0.6344946619
3289	0.7065456187	0.6344804808
3290	0.7065892154	0.6344603
3291	0.7066426646	0.6344413588
3292	0.7066385798	0.6344271776
3293	0.7068101831	0.6344059059
3294	0.7068006888	0.6343993112
3295	0.7068752	0.6343817583
3296	0.7069632448	0.6343604371
3297	0.7069473149	0.6343529994
3298	0.7069847044	0.6343334136
3299	0.7070139579	0.6343203233
3300	0.7070016318	0.634310704
3301	0.7069947298	0.6342956799
3302	0.7069617041	0.6342810029
3303	0.7070537395	0.6342642434
3304	0.7071021432	0.634250459
3305	0.7071830273	0.634231369
3306	0.7072268069	0.6342103452
3307	0.7072582521	0.6341927923
3308	0.7072970902	0.6341739007
3309	0.7073160711	0.6341616038
3310	0.7073565521	0.6341490589
3311	0.7073637841	0.6341313077
3312	0.7073868725	0.6341193579
3313	0.7073997201	0.6341061189
3314	0.7074899353	0.6340845001
3315	0.7075476768	0.634065063
3316	0.7075827924	0.6340479068
3317	0.7075922607	0.6340360066
3318	0.7076751796	0.6340173629
3319	0.7077385146	0.6340007521
3320	0.7077859839	0.6339856784
3321	0.7077881932	0.6339716461
3322	0.7078353502	0.6339567708
3323	0.7078483982	0.6339425401
3324	0.7078498448	0.6339305902
3325	0.7078769866	0.6339139299
3326	0.707935368	0.6339010875
3327	0.7079959841	0.6338818488
3328	0.7080984281	0.6338648414
3329	0.7081086978	0.6338518007
3330	0.7080836324	0.6338412392
3331	0.7081439918	0.6338255705
3332	0.7082044527	0.6338056872
3333	0.708278214	0.6337897706
3334	0.7083407262	0.6337721186
3335	0.7083284534	0.6337561028
3336	0.7084202866	0.6337385004
3337	0.7084354395	0.6337213938
3338	0.7084699272	0.6336990808
3339	0.7084815762	0.6336787017
3340	0.7085070192	0.6336596613
3341	0.7085280624	0.6336425546
3342	0.7085168208	0.6336308527
3343	0.7085553242	0.6336132503
3344	0.7085946733	0.6335960445
3345	0.7086224067	0.633579285
3346	0.7086336154	0.6335663435
3347	0.7087933297	0.6335433859
3348	0.7088786731	0.6335211225
3349	0.7088964179	0.6335037184
3350	0.708950245	0.6334912232
3351	0.708931161	0.633474067
3352	0.7089906976	0.6334565141
3353	0.7090445214	0.6334359862
3354	0.7091168099	0.6334145657
3355	0.7091513361	0.6333975583
3356	0.7092584867	0.633380898
3357	0.7093127531	0.6333691961
3358	0.7093944932	0.6333503044
3359	0.7094799453	0.6333352803
3360	0.7095148949	0.6333167358
3361	0.7094803385	0.6333055793
3362	0.7094935614	0.6332906048
3363	0.7095588778	0.6332717132
3364	0.709604033	0.6332580775
3365	0.7097097705	0.6332350703
3366	0.7097679258	0.6332182117
3367	0.7097907268	0.6332030884
3368	0.709789773	0.6331888577
3369	0.7098596137	0.6331689744
3370	0.7098670645	0.6331552891
3371	0.7099390676	0.6331352074
3372	0.7099708487	0.6331228113
3373	0.7100116599	0.6331097707
3374	0.7100922832	0.6330891931
3375	0.7101670804	0.6330740699
3376	0.7102238229	0.6330614755
3377	0.7102395558	0.6330433276
3378	0.7102813159	0.6330244856
3379	0.7103282052	0.6330061393
3380	0.7104361293	0.6329864543
3381	0.7104353994	0.6329774796
3382	0.710459807	0.6329637447
3383	0.7104854772	0.6329456464
3384	0.7105252393	0.6329273002
3385	0.7105499879	0.6329105903
